"id,""nextbuydate"",""bought_btc"",""spent_eur"",""startdate"",""completedbuy"",""monthlybuy"",""period"",""machinetype"",""duration"",""status"",""parent"",""api_key"",""user_id"",""trading_pair"",""exchange"",""pending"",""id-2"",""user_id-2"",""machine_id"",""amount"",""next_amount"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,288,5,51,""0"",""0"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,290,1,51,""22"",""22"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,289,12,51,""3"",""3"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,298,5,52,""100"",""100"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,291,4,52,""25"",""25"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,292,6,52,""15"",""15"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,293,7,52,""100"",""100"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,294,8,52,""20"",""20"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,295,9,52,""10"",""10"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,296,10,52,""25"",""25"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,297,11,52,""25"",""25"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,299,12,52,""3"",""3"""
"52,""1556668785"",""0.07517687"",""344.99387"",""1554076800"",68,""345"",""37565"",2,""2592000"",0,50,5,1,""btceur"",""Bitstamp"",NULL,300,1,52,""22"",""22"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,307,11,53,""25"",""25"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,306,10,53,""25"",""25"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,305,9,53,""10"",""10"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,304,8,53,""20"",""20"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,303,7,53,""100"",""100"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,302,6,53,""15"",""15"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,301,4,53,""25"",""25"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,310,1,53,""22"",""22"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,309,12,53,""3"",""3"""
"53,""1559347189"",""1.2979779"",""245.00334"",""1556668800"",48,""245"",""54661"",2,""2678400"",0,51,5,1,""etheur"",""Bitstamp"",NULL,308,5,53,""0"",""0"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,320,1,54,""22"",""22"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,319,12,54,""3"",""3"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,318,5,54,""100"",""100"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,317,11,54,""25"",""25"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,316,10,54,""25"",""25"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,315,9,54,""10"",""10"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,314,8,54,""20"",""20"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,313,7,54,""100"",""100"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,312,6,54,""15"",""15"""
"54,""1559347173"",""0.054586377"",""344.99142"",""1556668800"",68,""345"",""38817"",2,""2678400"",0,52,5,1,""btceur"",""Bitstamp"",NULL,311,4,54,""25"",""25"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,402,7,55,""0.006976744"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,409,5,55,""0.0054263566"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,410,8,55,""0.0018604652"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,411,4,55,""0.080620155"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,412,6,55,""0.0018604652"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,413,9,55,""0.0009302326"",""0"""
"55,NULL,""0.61769253"",""0.1"",""1509559565"",1,NULL,NULL,NULL,NULL,0,0,NULL,1,""BCHBTC"",""Poloniex"",NULL,414,10,55,""0.0023255814"",""0"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,415,4,56,""25"",""25"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,416,6,56,""15"",""15"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,417,7,56,""100"",""100"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,418,8,56,""20"",""20"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,419,9,56,""10"",""10"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,420,10,56,""25"",""25"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,421,11,56,""25"",""25"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,422,5,56,""0"",""0"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,423,12,56,""3"",""3"""
"56,""1561939202"",""1.0151446"",""244.99815"",""1559347200"",48,""245"",""52898"",2,""2592000"",0,53,5,1,""etheur"",""Bitstamp"",NULL,424,1,56,""22"",""22"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,426,6,57,""15"",""15"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,425,4,57,""25"",""25"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,427,7,57,""100"",""100"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,428,8,57,""20"",""20"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,429,9,57,""10"",""10"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,430,10,57,""25"",""25"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,431,11,57,""25"",""25"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,432,5,57,""100"",""100"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,433,12,57,""3"",""3"""
"57,""1561939185"",""0.042459443"",""344.991"",""1559347200"",68,""345"",""37565"",2,""2592000"",0,54,5,1,""btceur"",""Bitstamp"",NULL,434,1,57,""22"",""22"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,442,5,58,""0"",""0"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,443,12,58,""3"",""1"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,444,1,58,""22"",""4"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,435,4,58,""25"",""5"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,436,6,58,""15"",""3"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,437,7,58,""100"",""20"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,438,8,58,""20"",""4"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,439,9,58,""10"",""2"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,441,11,58,""25"",""5"""
"58,""1564617589"",""1.1255074"",""244.995"",""1561939200"",48,""245"",""54661"",2,""2678400"",0,56,5,1,""etheur"",""Bitstamp"",NULL,440,10,58,""25"",""5"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,449,9,59,""10"",""18"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,452,5,59,""100"",""100"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,453,12,59,""3"",""5"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,447,7,59,""100"",""180"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,454,1,59,""22"",""40"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,450,10,59,""25"",""45"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,448,8,59,""20"",""36"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,445,4,59,""25"",""45"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,451,11,59,""25"",""45"""
"59,""1564617573"",""0.036398448"",""344.99084"",""1561939200"",68,""345"",""38817"",2,""2678400"",0,57,5,1,""btceur"",""Bitstamp"",NULL,446,6,59,""15"",""27"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,455,5,60,""0"",""0"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,456,12,60,""1"",""1"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,457,1,60,""4"",""4"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,458,4,60,""5"",""5"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,459,6,60,""3"",""3"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,460,7,60,""20"",""20"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,461,8,60,""4"",""4"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,462,9,60,""2"",""2"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,463,11,60,""5"",""5"""
"60,""1566804048"",""0.31188765"",""55.9971"",""1564617600"",7,""56"",""273306"",2,""2678400"",0,58,5,1,""etheur"",""Bitstamp"",NULL,464,10,60,""5"",""5"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,465,5,61,""100"",""100"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,466,12,61,""5"",""5"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,467,1,61,""40"",""40"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,468,4,61,""45"",""45"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,469,6,61,""27"",""27"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,470,7,61,""180"",""180"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,471,8,61,""36"",""36"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,472,9,61,""18"",""18"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,473,11,61,""45"",""45"""
"61,""1567387032"",""0.056571282"",""540.993"",""1564617600"",75,""541"",""135770"",2,""2678400"",0,59,5,1,""btceur"",""Bitstamp"",NULL,474,10,61,""45"",""45"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,475,5,62,""0"",""0"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,476,12,62,""1"",""1"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,477,1,62,""4"",""4"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,478,4,62,""5"",""5"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,479,6,62,""3"",""3"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,480,7,62,""20"",""20"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,481,8,62,""4"",""4"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,482,9,62,""2"",""2"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,483,11,62,""5"",""5"""
"62,""1569940898"",""0.2795625"",""48.99"",""1567296000"",1,""49"",""1322449"",2,""2592000"",0,60,5,1,""etheur"",""Bitstamp"",NULL,484,10,62,""5"",""5"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,485,5,63,""100"",""100"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,486,12,63,""5"",""5"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,487,1,63,""40"",""40"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,488,4,63,""45"",""45"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,489,6,63,""27"",""27"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,490,7,63,""180"",""180"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,491,8,63,""36"",""36"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,492,9,63,""18"",""18"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,493,11,63,""45"",""45"""
"63,""1569931116"",""0.061081666"",""540.9939"",""1567296000"",21,""541"",""119778"",2,""2592000"",0,61,5,1,""btceur"",""Bitstamp"",NULL,494,10,63,""45"",""45"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,495,5,64,""0"",""0"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,496,12,64,""1"",""1"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,497,1,64,""4"",""4"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,498,4,64,""5"",""5"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,499,6,64,""3"",""3"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,500,7,64,""20"",""20"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,501,8,64,""4"",""4"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,502,9,64,""2"",""2"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,503,11,64,""5"",""5"""
"64,""1571254531"",""0"",""0"",""1569888000"",0,""49"",""1366531"",2,""2678400"",2,62,5,1,""etheur"",""Bitstamp"",NULL,504,10,64,""5"",""5"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,505,5,65,""100"",""100"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,506,12,65,""5"",""5"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,507,1,65,""40"",""40"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,508,4,65,""45"",""45"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,509,6,65,""27"",""27"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,510,7,65,""180"",""180"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,511,8,65,""36"",""36"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,512,9,65,""18"",""18"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,513,11,65,""45"",""45"""
"65,""1570135542"",""0.0033310414"",""25.249962"",""1569888000"",1,""541"",""123771"",2,""2678400"",2,63,5,1,""btceur"",""Bitstamp"",NULL,514,10,65,""45"",""45"""
